run_id,case_id,llm_name,procedure_name,cpt_code,matched_description,similarity_score,match_confidence,negotiated_dollar,min_charge,max_charge
14e35cc8-e0af-461a-8a5e-d9c8d60b7823,courtlistener-4796887,openrouter/anthropic/claude-3.5-haiku,Complete Blood Count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
14e35cc8-e0af-461a-8a5e-d9c8d60b7823,courtlistener-4796887,openrouter/anthropic/claude-3.5-haiku,Comprehensive Metabolic Panel,80053,Comprehensive metabolic panel,0.9577139616012573,high,16.7,16.7,21.56
14e35cc8-e0af-461a-8a5e-d9c8d60b7823,courtlistener-4796887,openrouter/anthropic/claude-3.5-haiku,Abdominal ultrasound,76700,Ultrasound examination abdomen complete,0.7513841390609741,high,127.6,127.6,164.71
14e35cc8-e0af-461a-8a5e-d9c8d60b7823,courtlistener-4796887,openrouter/anthropic/claude-3.5-haiku,CT scan of abdomen,74177,CT abdomen and pelvis with contrast,0.7112776041030884,high,334.33,334.33,431.6
14f54b01-b165-449a-b9e6-b990b3b9da6e,nzlii-nzhpdt-2017-888-html,openrouter/x-ai/grok-4.1-fast,placement of medicated dressing,1937,Anesthesia dressing/aspiration curve/thoracic,0.49336326122283936,low,,,
14f54b01-b165-449a-b9e6-b990b3b9da6e,nzlii-nzhpdt-2017-888-html,openrouter/x-ai/grok-4.1-fast,oral surgery consultation,29804,Jaw arthroscopy/surgery,0.6318322420120239,medium,1555.1,1555.1,2007.58
14f96d86-39d6-4526-9752-8ed6664511aa,nzlii-nzhpdt-2018-958-html,openrouter/meta-llama/llama-4-maverick,pelvic examination,57410,Pelvic examination,0.9821490049362183,high,58.24,58.24,75.19
14f96d86-39d6-4526-9752-8ed6664511aa,nzlii-nzhpdt-2018-958-html,openrouter/meta-llama/llama-4-maverick,Pap smear,65430,Corneal smear,0.5305774211883545,medium,168.29,168.29,217.27
14f96d86-39d6-4526-9752-8ed6664511aa,nzlii-nzhpdt-2018-958-html,openrouter/meta-llama/llama-4-maverick,transvaginal ultrasound,76830,Transvaginal ultrasound non-obstetric,0.8709893226623535,high,82.96,82.96,107.1
14f96d86-39d6-4526-9752-8ed6664511aa,nzlii-nzhpdt-2018-958-html,openrouter/meta-llama/llama-4-maverick,gynecology consultation,81535,Oncology gynecologic,0.6751538515090942,medium,93.14,93.14,120.23
153731d9-5c5d-45d9-a126-a98a3aab0f8e,nzlii-nzhpdt-2010-310-html,openrouter/google/gemini-2.0-flash-001,X-ray of elbow,73070,X-ray examination of elbow,0.8743140697479248,high,48.22,48.22,62.24
153731d9-5c5d-45d9-a126-a98a3aab0f8e,nzlii-nzhpdt-2010-310-html,openrouter/google/gemini-2.0-flash-001,MRI of elbow,73085,Contrast X-ray of elbow,0.6724280118942261,medium,121.1,121.1,156.33
153731d9-5c5d-45d9-a126-a98a3aab0f8e,nzlii-nzhpdt-2010-310-html,openrouter/google/gemini-2.0-flash-001,physical therapy consultation,99251,Inpatient consultation,0.5941516160964966,medium,58.36,58.36,75.34
153731d9-5c5d-45d9-a126-a98a3aab0f8e,nzlii-nzhpdt-2010-310-html,openrouter/google/gemini-2.0-flash-001,corticosteroid injection,82528,Assay of corticosterone,0.6436917781829834,medium,18.68,18.68,24.12
1541ea45-9e56-4d45-8741-2e05630e2562,courtlistener-10715950,openrouter/anthropic/claude-3.5-haiku,dental consultation,99251,Inpatient consultation,0.6091896295547485,medium,58.36,58.36,75.34
1541ea45-9e56-4d45-8741-2e05630e2562,courtlistener-10715950,openrouter/anthropic/claude-3.5-haiku,dental X-rays,70300,X-ray examination of teeth,0.8088773488998413,high,48.22,48.22,62.24
154f9f29-e0e0-4435-b6c0-ef0575c63e8f,nzlii-nzhpdt-2010-310-html,openrouter/qwen/qwen-2.5-72b-instruct,X-ray,76120,Cine/video x-rays,0.6774228811264038,medium,48.22,48.22,62.24
154f9f29-e0e0-4435-b6c0-ef0575c63e8f,nzlii-nzhpdt-2010-310-html,openrouter/qwen/qwen-2.5-72b-instruct,MRI,77059,Magnetic Resonance Imaging both breasts,0.6871703863143921,medium,327.82,327.82,423.2
154f9f29-e0e0-4435-b6c0-ef0575c63e8f,nzlii-nzhpdt-2010-310-html,openrouter/qwen/qwen-2.5-72b-instruct,physical therapy referral,97124,Massage therapy,0.5213983058929443,medium,26.41,26.41,34.09
1551348b-e27e-4ede-894c-b1a2a5caab1d,courtlistener-10581569,openai/gpt-5.2,dermatology consultation,80500,Laboratory pathology consultation,0.6316092014312744,medium,29.47,29.47,38.05
1551348b-e27e-4ede-894c-b1a2a5caab1d,courtlistener-10581569,openai/gpt-5.2,patch testing,95052,Photo patch test,0.6454702615737915,medium,131.13,131.13,169.3
1551348b-e27e-4ede-894c-b1a2a5caab1d,courtlistener-10581569,openai/gpt-5.2,bacterial swab culture,81007,Urine screen for bacteria,0.5490087270736694,medium,5.41,5.41,6.99
1551348b-e27e-4ede-894c-b1a2a5caab1d,courtlistener-10581569,openai/gpt-5.2,laser tattoo removal,54057,Laser surgery for penile lesion(s),0.564244270324707,medium,1012.85,1012.85,1307.55
15517556-9547-4965-905c-7d4336c03bb6,courtlistener-10717133,openrouter/deepseek/deepseek-r1,Electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
15517556-9547-4965-905c-7d4336c03bb6,courtlistener-10717133,openrouter/deepseek/deepseek-r1,Troponin blood test,84484,Assay of troponin quantitative,0.7623568773269653,high,15.4,15.4,19.89
15517556-9547-4965-905c-7d4336c03bb6,courtlistener-10717133,openrouter/deepseek/deepseek-r1,Coronary angiography,93454,"Coronary artery angiography, selective and interventional",0.7554935216903687,high,1653.91,1653.91,2135.13
1556c261-57e8-4d0c-abae-452482c3de93,courtlistener-10654085,gold/x-ai/grok-4.1-fast,polysomnography,95810,Polysomnography 6/> years 4/> parameters,0.7318552732467651,high,598.29,598.29,772.37
1556c261-57e8-4d0c-abae-452482c3de93,courtlistener-10654085,gold/x-ai/grok-4.1-fast,thyroid function tests,84442,Assay of thyroid stimulating hormone activity,0.7378377914428711,high,18.68,18.68,24.12
1556c261-57e8-4d0c-abae-452482c3de93,courtlistener-10654085,gold/x-ai/grok-4.1-fast,complete blood count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
1556c261-57e8-4d0c-abae-452482c3de93,courtlistener-10654085,gold/x-ai/grok-4.1-fast,comprehensive metabolic panel,80053,Comprehensive metabolic panel,0.9577139616012573,high,16.7,16.7,21.56
1556c261-57e8-4d0c-abae-452482c3de93,courtlistener-10654085,gold/x-ai/grok-4.1-fast,inflammatory markers,88182,Cell marker study,0.5177698731422424,medium,38.61,38.61,49.84
1556c261-57e8-4d0c-abae-452482c3de93,courtlistener-10654085,gold/x-ai/grok-4.1-fast,rheumatology consultation,86430,Rheumatoid factor test qualitative,0.5694229602813721,medium,19.59,19.59,25.29
155f21cd-8ebb-4d19-9ba3-5dae2226386a,courtlistener-7441217,openrouter/qwen/qwen3-30b-a3b,MRI of the cervical spine,72240,Myelography cervical spine,0.6624764204025269,medium,323.17,323.17,417.2
155f21cd-8ebb-4d19-9ba3-5dae2226386a,courtlistener-7441217,openrouter/qwen/qwen3-30b-a3b,neurology consultation,76140,X-ray consultation,0.5985442399978638,medium,73.72,73.72,95.17
155f21cd-8ebb-4d19-9ba3-5dae2226386a,courtlistener-7441217,openrouter/qwen/qwen3-30b-a3b,orthopedic consultation,76140,X-ray consultation,0.5791704654693604,medium,73.72,73.72,95.17
155f21cd-8ebb-4d19-9ba3-5dae2226386a,courtlistener-7441217,openrouter/qwen/qwen3-30b-a3b,physical therapy,97110,Therapeutic exercises,0.6490637063980103,medium,72.24,72.24,93.26
15998b4c-b354-4935-90fe-eb1f204b85ad,courtlistener-2393878,openrouter/deepseek/deepseek-r1,emergency surgical exploration,20102,Explore wound abdomen,0.5234379172325134,medium,475.18,475.18,613.44
15998b4c-b354-4935-90fe-eb1f204b85ad,courtlistener-2393878,openrouter/deepseek/deepseek-r1,detorsion and bilateral orchiopexy,54640,Orchiopexy inguinal/scrotal approach,0.6168783903121948,medium,1269.21,1269.21,1638.5
15998b4c-b354-4935-90fe-eb1f204b85ad,courtlistener-2393878,openrouter/deepseek/deepseek-r1,orchiectomy,54522,Orchiectomy partial,0.8489663004875183,high,1012.85,1012.85,1307.55
15998b4c-b354-4935-90fe-eb1f204b85ad,courtlistener-2393878,openrouter/deepseek/deepseek-r1,urology consultation,53200,Biopsy of urethra,0.5992765426635742,medium,1793.21,1793.21,2314.98
15998b4c-b354-4935-90fe-eb1f204b85ad,courtlistener-2393878,openrouter/deepseek/deepseek-r1,ultrasound,76872,Ultrasound transrectal,0.6760362386703491,medium,82.96,82.96,107.1
15998b4c-b354-4935-90fe-eb1f204b85ad,courtlistener-2393878,openrouter/deepseek/deepseek-r1,urinalysis,81005,Urinalysis,0.9644820094108582,high,5.41,5.41,6.99
15998b4c-b354-4935-90fe-eb1f204b85ad,courtlistener-2393878,openrouter/deepseek/deepseek-r1,STI testing,92547,Supplemental electrical test,0.43895119428634644,low,208.32,208.32,268.94
15dc0236-c360-4144-8c91-1bf84522adeb,courtlistener-9416718,openrouter/qwen/qwen3-30b-a3b,D-dimer blood test,82373,Assay calcium-vitamin D transfer measure,0.5235064625740051,medium,15.4,15.4,19.89
15dc0236-c360-4144-8c91-1bf84522adeb,courtlistener-9416718,openrouter/qwen/qwen3-30b-a3b,lower extremity ultrasound,76882,Ultrasound limited joint/fascial evaluation non-vascular extremity,0.7063437700271606,high,82.96,82.96,107.1
15dc0236-c360-4144-8c91-1bf84522adeb,courtlistener-9416718,openrouter/qwen/qwen3-30b-a3b,MRI of lower extremity,73718,Magnetic Resonance Imaging lower extremity without dye,0.805917501449585,high,216.93,216.93,280.05
1609ac71-aee8-4049-bdd2-dd1456a23c45,courtlistener-10603711,openrouter/google/gemini-2.0-flash-001,Electrocardiogram,93010,Electrocardiogram report,0.8405609130859375,high,19.96,19.96,25.77
1609ac71-aee8-4049-bdd2-dd1456a23c45,courtlistener-10603711,openrouter/google/gemini-2.0-flash-001,Chest X-ray,75756,Artery x-rays chest,0.8299977779388428,high,842.36,842.36,1087.46
1609ac71-aee8-4049-bdd2-dd1456a23c45,courtlistener-10603711,openrouter/google/gemini-2.0-flash-001,CT Pulmonary Angiogram,71275,Computed Tomography Angiography Chest,0.7304354906082153,high,385.02,385.02,497.06
1609ac71-aee8-4049-bdd2-dd1456a23c45,courtlistener-10603711,openrouter/google/gemini-2.0-flash-001,Troponin blood test,84484,Assay of troponin quantitative,0.7623568773269653,high,15.4,15.4,19.89
1609ac71-aee8-4049-bdd2-dd1456a23c45,courtlistener-10603711,openrouter/google/gemini-2.0-flash-001,D-dimer blood test,82373,Assay calcium-vitamin D transfer measure,0.5235064625740051,medium,15.4,15.4,19.89
1609ac71-aee8-4049-bdd2-dd1456a23c45,courtlistener-10603711,openrouter/google/gemini-2.0-flash-001,Complete Blood Count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
1609ac71-aee8-4049-bdd2-dd1456a23c45,courtlistener-10603711,openrouter/google/gemini-2.0-flash-001,Basic Metabolic Panel,80053,Comprehensive metabolic panel,0.8896424174308777,high,16.7,16.7,21.56
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,X-ray pelvis/hip,72190,X-ray examination of pelvis,0.8252942562103271,high,48.22,48.22,62.24
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,MRI of the hip,73525,Contrast X-ray of hip,0.6506646871566772,medium,121.1,121.1,156.33
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,bloodwork,86890,Autologous blood process,0.5125952363014221,medium,54.47,54.47,70.32
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,C. difficile PCR/toxin,90671,Pneumococcal conjugate vaccine 15 im',0.4265903830528259,low,14.3,14.3,18.47
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,stool culture,44139,Mobilization of colon,0.456709086894989,low,2943.11,2943.11,3799.45
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,fecal calprotectin,83993,Assay for calprotectin fecal,0.8824401497840881,high,15.4,15.4,19.89
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,blood cultures,88237,Tissue culture bone marrow,0.6154558658599854,medium,51.58,51.58,66.58
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,hip joint aspiration,27030,Drainage of hip joint,0.6738654375076294,medium,2604.82,2604.82,3362.74
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,CT enterography,74263,Computed Tomography colonography screening,0.6569459438323975,medium,155.96,155.96,201.34
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,MR enterography,76391,"Mr elastography would be expanded to ""Magnetic Resonance elastography.""",0.5327404737472534,medium,216.93,216.93,280.05
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,TB test (IGRA),86580,Tuberculosis intradermal test,0.7027584314346313,high,19.59,19.59,25.29
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,hepatitis B/C screening,86803,Hepatitis C antibody test,0.6984838247299194,medium,19.59,19.59,25.29
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,HIV screening,87901,Nucleic acid amplification test against genotypic analysis human immunodeficiency virus type 1 reverse,0.6018784046173096,medium,98.91,98.91,127.69
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,varicella immunity screening,90716,Varicella vaccine live subcutaneously,0.6759413480758667,medium,14.3,14.3,18.47
1613c9ea-5e5f-48c6-8cff-8a57261d2b73,courtlistener-10760763,openai/gpt-5.2,urgent orthopedic consultation,76140,X-ray consultation,0.5522817373275757,medium,73.72,73.72,95.17
16179a6f-b590-4677-85ec-4199e65d03db,courtlistener-8440730,openrouter/anthropic/claude-sonnet-4,emergency debridement surgery,29906,Subtalar arthrotomy with debridement,0.5380715131759644,medium,1555.1,1555.1,2007.58
16179a6f-b590-4677-85ec-4199e65d03db,courtlistener-8440730,openrouter/anthropic/claude-sonnet-4,blood work,78122,Blood volume,0.5045509338378906,medium,754.6,754.6,974.16
16179a6f-b590-4677-85ec-4199e65d03db,courtlistener-8440730,openrouter/anthropic/claude-sonnet-4,imaging studies,78609,Brain imaging (positron emission tomography),0.6273708939552307,medium,993.96,993.96,1283.17
162710fc-fd1e-4473-8533-0683fc34592c,courtliste-10312571-mallet-v-nys-dept-of-corrections,openai/gpt-4o,ultrasound of the prostate,55880,Ablation of malignant prostate tissue high-intensity focused ultrasound,0.760512113571167,high,2789.06,2789.06,3600.59
162710fc-fd1e-4473-8533-0683fc34592c,courtliste-10312571-mallet-v-nys-dept-of-corrections,openai/gpt-4o,MRI of the prostate,55700,Biopsy of prostate,0.6994268298149109,medium,957.73,957.73,1236.39
162710fc-fd1e-4473-8533-0683fc34592c,courtliste-10312571-mallet-v-nys-dept-of-corrections,openai/gpt-4o,biopsy,30100,Intranasal biopsy,0.7547149062156677,high,797.83,797.83,1029.98
162710fc-fd1e-4473-8533-0683fc34592c,courtliste-10312571-mallet-v-nys-dept-of-corrections,openai/gpt-4o,urology consultation,53200,Biopsy of urethra,0.5992766618728638,medium,1793.21,1793.21,2314.98
162d57f3-9182-4ceb-b510-44f9988df8c3,bailii-qb-2022-854-html,openrouter/meta-llama/llama-4-scout,X-ray of hip,73525,Contrast X-ray of hip,0.8153932094573975,high,121.1,121.1,156.33
162d57f3-9182-4ceb-b510-44f9988df8c3,bailii-qb-2022-854-html,openrouter/meta-llama/llama-4-scout,MRI of hip,73525,Contrast X-ray of hip,0.6598161458969116,medium,121.1,121.1,156.33
162d57f3-9182-4ceb-b510-44f9988df8c3,bailii-qb-2022-854-html,openrouter/meta-llama/llama-4-scout,orthopedic consultation,76140,X-ray consultation,0.5791704654693604,medium,73.72,73.72,95.17
1644cf47-42d7-45bc-8c5c-71a1afd53412,courtlistener-10352078,openrouter/qwen/qwen-2.5-72b-instruct,neurology consultation,76140,X-ray consultation,0.598544180393219,medium,73.72,73.72,95.17
1644cf47-42d7-45bc-8c5c-71a1afd53412,courtlistener-10352078,openrouter/qwen/qwen-2.5-72b-instruct,pain management consultation,95972,Aly's complex spinal pain management program,0.5204070210456848,medium,78.66,78.66,101.55
1644cf47-42d7-45bc-8c5c-71a1afd53412,courtlistener-10352078,openrouter/qwen/qwen-2.5-72b-instruct,MRI of the lumbar spine,72149,Magnetic Resonance Imaging lumbar spine with dye,0.7743673324584961,high,327.82,327.82,423.2
165eb13f-95b1-46c3-beb8-b6dd275e0e05,courtlistener-5287759,openrouter/meta-llama/llama-4-scout,electromyography,96003,Dynamic fine wire electromyography,0.7679332494735718,high,332.64,332.64,429.42
165eb13f-95b1-46c3-beb8-b6dd275e0e05,courtlistener-5287759,openrouter/meta-llama/llama-4-scout,nerve conduction study,95907,Nerve conduction study 1-2 studies,0.7950076460838318,high,332.64,332.64,429.42
165eb13f-95b1-46c3-beb8-b6dd275e0e05,courtlistener-5287759,openrouter/meta-llama/llama-4-scout,physical therapy consultation,99251,Inpatient consultation,0.5941513776779175,medium,58.36,58.36,75.34
167405ff-b7c1-4109-aec6-125173609e94,bailii-qb-2019-283-html,openrouter/anthropic/claude-3.5-haiku,D-dimer blood test,82373,Assay calcium-vitamin D transfer measure,0.5235064625740051,medium,15.4,15.4,19.89
167405ff-b7c1-4109-aec6-125173609e94,bailii-qb-2019-283-html,openrouter/anthropic/claude-3.5-haiku,chest X-ray,75756,Artery x-rays chest,0.8299977779388428,high,842.36,842.36,1087.46
167405ff-b7c1-4109-aec6-125173609e94,bailii-qb-2019-283-html,openrouter/anthropic/claude-3.5-haiku,CT pulmonary angiogram,71275,Computed Tomography Angiography Chest,0.7304354906082153,high,385.02,385.02,497.06
167405ff-b7c1-4109-aec6-125173609e94,bailii-qb-2019-283-html,openrouter/anthropic/claude-3.5-haiku,ECG,93042,Rhythm electrocardiogram report,0.6230446100234985,medium,19.96,19.96,25.77
167405ff-b7c1-4109-aec6-125173609e94,bailii-qb-2019-283-html,openrouter/anthropic/claude-3.5-haiku,arterial blood gas analysis,93976,Vascular study,0.6093820929527283,medium,127.6,127.6,164.71
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Complete blood count,85027,Complete complete blood count automated,0.7310539484024048,high,7.2,7.2,9.3
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Liver function tests,78201,Liver imaging,0.6417269706726074,medium,754.6,754.6,974.16
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Pancreatic enzymes,48545,Pancreatorrhaphy,0.643659234046936,medium,1157.87,1157.87,1494.77
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Celiac disease screening,35632,Art bypass iliac-celiac,0.5283043384552002,medium,2227.31,2227.31,2875.38
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Thyroid function tests,84442,Assay of thyroid stimulating hormone activity,0.7378377914428711,high,18.68,18.68,24.12
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Stool test,84488,Test feces for trypsin.,0.5648967027664185,medium,9.98,9.98,12.88
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Abdominal ultrasound,76700,Ultrasound examination abdomen complete,0.7513841390609741,high,127.6,127.6,164.71
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,CT scan,77014,Computed tomography scan for therapy guide,0.7236919403076172,high,94.58,94.58,122.1
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Endoscopy,44385,Endoscopy of bowel pouch,0.7326565980911255,high,755.9,755.9,975.83
16b934bf-9bb5-4efd-a233-7d130f4a1bb3,nzlii-nzhpdt-2006-50-html,openrouter/mistralai/mistral-large,Colonoscopy,45378,Diagnostic colonoscopy,0.854460597038269,high,755.9,755.9,975.83
